datetime,chc,lpz,scz
2024-12-06 12:50,nan,nan,nan
2024-12-06 12:50,nan,nan,nan
2024-12-06 13:50,nan,0.1526678,nan
2024-12-06 13:50,nan,0.1526678,nan
2024-12-06 14:50,nan,nan,nan
2024-12-06 14:50,nan,nan,nan
2024-12-06 15:50,nan,nan,nan
2024-12-06 15:50,nan,nan,nan
2024-12-06 16:50,nan,nan,nan
2024-12-06 16:50,nan,nan,nan
2024-12-06 17:50,nan,nan,nan
2024-12-06 17:50,nan,nan,nan
2024-12-06 18:50,nan,nan,nan
2024-12-06 18:50,nan,nan,nan
2024-12-06 19:50,nan,nan,nan
2024-12-06 19:50,nan,nan,nan
2024-12-06 20:50,nan,nan,nan
2024-12-06 20:50,nan,nan,nan
2024-12-07 10:50,nan,nan,nan
2024-12-07 10:50,nan,nan,nan
2024-12-07 11:50,nan,nan,nan
2024-12-07 12:50,nan,nan,nan
2024-12-07 12:50,nan,nan,nan
2024-12-07 13:50,nan,nan,nan
2024-12-07 13:50,nan,nan,nan
2024-12-07 14:50,nan,nan,nan
2024-12-07 14:50,nan,nan,nan
2024-12-07 15:50,nan,nan,nan
2024-12-07 15:50,nan,nan,nan
2024-12-07 16:50,nan,nan,nan
2024-12-07 16:50,nan,nan,nan
2024-12-07 17:50,nan,nan,nan
2024-12-07 17:50,nan,nan,nan
2024-12-07 18:50,nan,nan,nan
2024-12-07 18:50,nan,nan,nan
2024-12-07 19:50,nan,nan,nan
2024-12-07 19:50,nan,nan,nan
2024-12-07 20:50,nan,nan,nan
2024-12-07 20:50,nan,nan,nan
2024-12-08 10:50,nan,nan,nan
2024-12-08 10:50,nan,nan,nan
2024-12-08 11:50,nan,nan,nan
2024-12-08 12:50,nan,nan,nan
2024-12-08 12:50,nan,nan,nan
2024-12-08 13:50,nan,nan,nan
2024-12-08 13:50,nan,nan,nan
2024-12-08 14:50,nan,nan,nan
2024-12-08 14:50,nan,nan,nan
2024-12-08 15:50,nan,nan,nan
2024-12-08 15:50,nan,nan,nan
2024-12-08 16:50,nan,nan,nan
2024-12-08 16:50,nan,nan,nan
2024-12-08 17:50,nan,nan,nan
2024-12-08 17:50,nan,nan,nan
2024-12-08 18:50,nan,nan,nan
2024-12-08 18:50,nan,nan,nan
2024-12-08 19:50,nan,nan,nan
2024-12-08 19:50,nan,nan,nan
2024-12-08 20:50,nan,nan,nan
2024-12-08 20:50,nan,nan,nan
2024-12-09 10:40,nan,nan,nan
2024-12-09 10:40,nan,nan,nan
2024-12-09 11:50,nan,nan,nan
2024-12-09 12:50,nan,nan,nan
2024-12-09 12:50,nan,nan,nan
2024-12-09 13:50,nan,nan,nan
2024-12-09 13:50,nan,nan,nan
2024-12-09 14:50,nan,nan,nan
2024-12-09 14:50,nan,nan,nan
2024-12-09 15:50,nan,nan,nan
2024-12-09 15:50,nan,nan,nan
2024-12-09 16:50,nan,nan,nan
2024-12-09 16:50,nan,nan,nan
2024-12-09 17:50,nan,nan,nan
2024-12-09 17:50,nan,nan,nan
2024-12-09 18:50,nan,nan,nan
2024-12-09 18:50,nan,nan,nan
2024-12-09 19:50,nan,nan,nan
2024-12-09 19:50,nan,nan,nan
2024-12-09 20:50,nan,nan,nan
2024-12-09 20:50,nan,nan,nan
2024-12-10 10:50,nan,nan,nan
2024-12-10 10:50,nan,nan,nan
2024-12-10 11:50,nan,nan,nan
2024-12-10 12:50,nan,nan,nan
2024-12-10 12:50,nan,nan,nan
2024-12-10 13:50,nan,nan,nan
2024-12-10 13:50,nan,nan,nan
2024-12-10 14:50,nan,nan,nan
2024-12-10 14:50,nan,nan,nan
2024-12-10 15:50,nan,nan,nan
2024-12-10 15:50,nan,nan,nan
2024-12-10 16:50,0.18680538,nan,nan
2024-12-10 16:50,0.18680538,nan,nan
2024-12-10 17:50,nan,nan,nan
2024-12-10 17:50,nan,nan,nan
2024-12-10 18:50,nan,nan,nan
2024-12-10 18:50,nan,nan,nan
2024-12-10 19:50,0.013112139,nan,nan
2024-12-10 19:50,0.013112139,nan,nan
2024-12-10 20:50,nan,nan,nan
2024-12-10 20:50,nan,nan,nan
2024-12-11 10:50,nan,nan,nan
2024-12-11 10:50,nan,nan,nan
2024-12-11 11:50,nan,nan,nan
2024-12-11 12:50,nan,nan,nan
2024-12-11 12:50,nan,nan,nan
2024-12-11 13:50,nan,nan,nan
2024-12-11 13:50,nan,nan,nan
2024-12-11 14:50,nan,nan,nan
2024-12-11 14:50,nan,nan,nan
2024-12-11 15:50,nan,nan,nan
2024-12-11 15:50,nan,nan,nan
2024-12-11 16:50,nan,0.5080685,nan
2024-12-11 16:50,nan,0.5080685,nan
2024-12-11 17:50,nan,nan,nan
2024-12-11 17:50,nan,nan,nan
2024-12-11 18:50,nan,nan,nan
2024-12-11 18:50,nan,nan,nan
2024-12-11 19:50,nan,nan,nan
2024-12-11 19:50,nan,nan,nan
2024-12-11 20:50,nan,nan,nan
2024-12-11 20:50,nan,nan,nan
2024-12-12 10:50,nan,nan,nan
2024-12-12 10:50,nan,nan,nan
2024-12-12 11:50,nan,nan,nan
2024-12-12 12:50,nan,nan,nan
2024-12-12 12:50,nan,nan,nan
2024-12-12 13:50,nan,nan,nan
2024-12-12 13:50,nan,nan,nan
2024-12-12 14:50,nan,nan,nan
2024-12-12 14:50,nan,nan,nan
2024-12-12 15:50,nan,nan,nan
2024-12-12 15:50,nan,nan,nan
2024-12-12 16:50,nan,nan,nan
2024-12-12 16:50,nan,nan,nan
2024-12-12 17:50,nan,nan,nan
2024-12-12 17:50,nan,nan,nan
2024-12-12 18:50,nan,nan,nan
2024-12-12 18:50,nan,nan,nan
2024-12-12 19:50,nan,nan,nan
2024-12-12 19:50,nan,nan,nan
2024-12-12 20:50,nan,nan,nan
2024-12-12 20:50,nan,nan,nan
2024-12-13 10:50,nan,nan,nan
2024-12-13 10:50,nan,nan,nan
2024-12-13 11:50,nan,nan,nan
2024-12-13 12:50,nan,nan,nan
2024-12-13 12:50,nan,nan,nan
2024-12-13 13:50,nan,nan,nan
2024-12-13 13:50,nan,nan,nan
2024-12-13 14:50,nan,0.2526917,nan
2024-12-13 14:50,nan,0.2526917,nan
2024-12-13 15:50,0.3326029,nan,0.6530954
2024-12-13 15:50,0.3326029,nan,0.6530954
2024-12-13 16:50,nan,nan,nan
2024-12-13 16:50,nan,nan,nan
2024-12-13 17:50,nan,nan,nan
2024-12-13 17:50,nan,nan,nan
2024-12-13 18:50,nan,nan,nan
2024-12-13 18:50,nan,nan,nan
2024-12-13 19:50,nan,nan,nan
2024-12-13 19:50,nan,nan,nan
2024-12-13 20:50,nan,nan,nan
2024-12-13 20:50,nan,nan,nan
2024-12-14 10:50,nan,nan,nan
2024-12-14 10:50,nan,nan,nan
2024-12-14 11:50,nan,nan,nan
2024-12-14 12:50,nan,nan,nan
2024-12-14 12:50,nan,nan,nan
2024-12-14 13:50,nan,nan,nan
2024-12-14 13:50,nan,nan,nan
2024-12-14 14:50,nan,nan,nan
2024-12-14 14:50,nan,nan,nan
2024-12-14 15:50,nan,nan,nan
2024-12-14 15:50,nan,nan,nan
2024-12-14 16:50,nan,nan,nan
2024-12-14 16:50,nan,nan,nan
2024-12-14 17:50,nan,nan,nan
2024-12-14 17:50,nan,nan,nan
2024-12-14 18:50,nan,nan,nan
2024-12-14 18:50,nan,nan,nan
2024-12-14 19:50,nan,nan,nan
2024-12-14 19:50,nan,nan,nan
2024-12-14 20:50,nan,nan,nan
2024-12-14 20:50,nan,nan,nan
2024-12-15 10:50,nan,nan,0.19258489
2024-12-15 10:50,nan,nan,0.19258489
2024-12-15 11:50,nan,nan,0.16199207
2024-12-15 12:50,nan,nan,0.066591784
2024-12-15 12:50,nan,nan,0.066591784
2024-12-15 13:50,nan,nan,nan
2024-12-15 13:50,nan,nan,nan
2024-12-15 14:50,nan,nan,nan
2024-12-15 14:50,nan,nan,nan
2024-12-15 15:50,nan,nan,nan
2024-12-15 15:50,nan,nan,nan
2024-12-15 16:50,nan,nan,nan
2024-12-15 16:50,nan,nan,nan
2024-12-15 17:50,nan,nan,nan
2024-12-15 17:50,nan,nan,nan
2024-12-15 18:50,nan,nan,nan
2024-12-15 18:50,nan,nan,nan
2024-12-15 19:50,nan,nan,nan
2024-12-15 19:50,nan,nan,nan
2024-12-15 20:50,nan,nan,nan
2024-12-15 20:50,nan,nan,nan
2024-12-16 10:50,nan,nan,0.21847706
2024-12-16 10:50,nan,nan,0.21847706
2024-12-16 11:50,nan,nan,0.1357146
2024-12-16 12:50,nan,nan,0.10396589
2024-12-16 12:50,nan,nan,0.10396589
2024-12-16 13:50,nan,nan,0.19142899
2024-12-16 13:50,nan,nan,0.19142899
2024-12-16 14:50,nan,nan,nan
2024-12-16 14:50,nan,nan,nan
2024-12-16 15:50,nan,0.14211059,nan
2024-12-16 15:50,nan,0.14211059,nan
2024-12-16 16:50,nan,0.20707218,nan
2024-12-16 16:50,nan,0.20707218,nan
2024-12-16 17:50,nan,0.43247265,nan
2024-12-16 17:50,nan,0.43247265,nan
2024-12-16 18:50,nan,nan,nan
2024-12-16 18:50,nan,nan,nan
2024-12-16 19:50,nan,nan,nan
2024-12-16 19:50,nan,nan,nan
2024-12-16 20:50,nan,nan,0.11190307
2024-12-16 20:50,nan,nan,0.11190307
2024-12-17 10:50,nan,nan,nan
2024-12-17 10:50,nan,nan,nan
2024-12-17 11:50,nan,nan,0.260783
2024-12-17 12:50,nan,nan,0.21115635
2024-12-17 12:50,nan,nan,0.21115635
2024-12-17 13:50,nan,nan,nan
2024-12-17 13:50,nan,nan,nan
2024-12-17 14:50,nan,nan,nan
2024-12-17 14:50,nan,nan,nan
2024-12-17 15:50,nan,0.14665712,nan
2024-12-17 15:50,nan,0.14665712,nan
2024-12-17 16:50,nan,0.23627792,nan
2024-12-17 16:50,nan,0.23627792,nan
2024-12-17 17:50,nan,nan,nan
2024-12-17 17:50,nan,nan,nan
2024-12-17 18:50,nan,nan,nan
2024-12-17 18:50,nan,nan,nan
2024-12-17 19:50,nan,nan,0.20468332
2024-12-17 19:50,nan,nan,0.20468332
2024-12-17 20:50,0.014190983,0.08269733,0.1633021
2024-12-17 20:50,0.014190983,0.08269733,0.1633021
2024-12-18 10:50,nan,nan,nan
2024-12-18 10:50,nan,nan,nan
2024-12-18 11:50,nan,0.21262048,nan
2024-12-18 12:50,nan,0.061659943,nan
2024-12-18 12:50,nan,0.061659943,nan
2024-12-18 13:50,nan,-0.05,nan
2024-12-18 13:50,nan,-0.05,nan
2024-12-18 14:50,nan,0.0470956,nan
2024-12-18 14:50,nan,0.0470956,nan
2024-12-18 15:50,nan,nan,nan
2024-12-18 15:50,nan,nan,nan
2024-12-18 16:50,nan,nan,nan
2024-12-18 16:50,nan,nan,nan
2024-12-18 17:50,nan,nan,nan
2024-12-18 17:50,nan,nan,nan
2024-12-18 18:50,nan,nan,nan
2024-12-18 18:50,nan,nan,nan
2024-12-18 19:50,nan,nan,nan
2024-12-18 19:50,nan,nan,nan
2024-12-18 20:50,nan,nan,nan
2024-12-18 20:50,nan,nan,nan
2024-12-19 10:50,nan,nan,nan
2024-12-19 10:50,nan,nan,nan
2024-12-19 11:50,nan,nan,nan
2024-12-19 12:50,nan,nan,nan
2024-12-19 12:50,nan,nan,nan
2024-12-19 13:50,nan,0.15860143,nan
2024-12-19 13:50,nan,0.15860143,nan
2024-12-19 14:50,nan,nan,nan
2024-12-19 14:50,nan,nan,nan
2024-12-19 15:50,nan,nan,nan
2024-12-19 15:50,nan,nan,nan
2024-12-19 16:50,nan,nan,nan
2024-12-19 16:50,nan,nan,nan
2024-12-19 17:50,nan,nan,nan
2024-12-19 17:50,nan,nan,nan
2024-12-19 18:50,nan,nan,nan
2024-12-19 18:50,nan,nan,nan
2024-12-19 19:50,nan,nan,nan
2024-12-19 19:50,nan,nan,nan
2024-12-19 20:50,nan,nan,nan
2024-12-19 20:50,nan,nan,nan
2024-12-20 10:50,nan,nan,nan
2024-12-20 10:50,nan,nan,nan
2024-12-20 11:50,nan,nan,nan
2024-12-20 12:50,nan,nan,nan
2024-12-20 12:50,nan,nan,nan
2024-12-20 13:50,nan,nan,nan
2024-12-20 13:50,nan,nan,nan
2024-12-20 14:50,nan,nan,nan
2024-12-20 14:50,nan,nan,nan
2024-12-20 15:50,nan,nan,nan
2024-12-20 15:50,nan,nan,nan
2024-12-20 16:50,nan,nan,nan
2024-12-20 16:50,nan,nan,nan
2024-12-20 17:50,nan,nan,nan
2024-12-20 17:50,nan,nan,nan
2024-12-20 18:50,nan,nan,nan
2024-12-20 18:50,nan,nan,nan
2024-12-20 19:50,nan,nan,nan
2024-12-20 19:50,nan,nan,nan
2024-12-20 20:50,nan,nan,nan
2024-12-20 20:50,nan,nan,nan
2024-12-21 10:50,nan,nan,nan
2024-12-21 10:50,nan,nan,nan
2024-12-21 11:50,nan,nan,nan
2024-12-21 12:50,nan,0.18048647,nan
2024-12-21 12:50,nan,0.18048647,nan
2024-12-21 13:50,nan,0.06967418,nan
2024-12-21 13:50,nan,0.06967418,nan
2024-12-21 14:50,nan,0.22548951,nan
2024-12-21 14:50,nan,0.22548951,nan
2024-12-21 15:50,nan,nan,nan
2024-12-21 15:50,nan,nan,nan
